SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1009581,107390,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,1021.005,1021.005,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1000242,372666,-6,291924.54,450000,0.0,167162.985,0.0,167162.985,14359.725,189000.0,189000.0,282586.725,291924.54,291924.54,0.0,49,0.0,49.0,11.0,Active,0,0
1481296,165703,-21,0.0,0,0.0,0.0,0.0,0.0,0.0,10.305,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
2229163,318950,-14,205978.59,270000,0.0,0.0,0.0,0.0,11222.955,11700.0,11700.0,201058.875,205978.59,205978.59,0.0,0,0.0,0.0,15.0,Active,0,0
2120296,432455,-43,0.0,180000,0.0,0.0,0.0,0.0,220.14,331.38,0.0,0.0,-111.24,-111.24,0.0,0,0.0,0.0,34.0,Active,0,0
1736966,213931,-8,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1482168,271457,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Completed,0,0
1202460,268005,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,59.0,Active,0,0
1561295,317550,-64,67.5,135000,0.0,0.0,0.0,0.0,386.595,605.97,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2074527,169824,-12,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2478620,314585,-67,107081.55,135000,0.0,0.0,0.0,0.0,6750.0,13500.0,13500.0,102481.875,107081.55,107081.55,0.0,0,0.0,0.0,17.0,Active,0,0
1932608,407745,-4,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2660096,230594,-78,168638.13,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,162062.46,168638.13,168638.13,0.0,0,0.0,0.0,5.0,Active,0,0
1545143,115408,-6,181730.655,180000,0.0,3141.225,0.0,3141.225,9000.0,9000.0,9000.0,176041.665,181730.655,181730.655,0.0,3,0.0,3.0,87.0,Active,0,0
2189949,248203,-61,0.0,0,0.0,0.0,0.0,0.0,0.0,2.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2760150,193714,-30,0.0,0,0.0,0.0,0.0,0.0,0.0,10.575,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2660617,401050,-24,240015.78,315000,0.0,0.0,0.0,0.0,12776.4,13500.0,1029.33,235913.445,240015.78,240015.78,0.0,0,0.0,0.0,15.0,Active,0,0
1800048,211972,-33,8468.1,45000,0.0,8550.0,0.0,8550.0,2250.405,486.63,81.9,8468.1,8468.1,8468.1,0.0,1,0.0,1.0,8.0,Active,0,0
2118829,158130,-43,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1302009,291070,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,657.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1577198,295361,-4,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2671337,295553,-34,0.0,135000,0.0,0.0,0.0,0.0,0.0,124.245,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2178651,400005,-63,136118.43,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,131892.57,136118.43,136118.43,0.0,0,0.0,0.0,25.0,Active,0,0
1005555,388658,-73,129670.065,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,125777.655,129670.065,129670.065,0.0,0,0.0,0.0,28.0,Active,0,0
1103691,214251,-2,0.0,9000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1071455,107645,-76,0.0,67500,0.0,0.0,0.0,0.0,,10210.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,Active,0,0
1416760,373353,-29,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1668026,320071,-7,145758.06,270000,0.0,57600.0,0.0,57600.0,4654.98,6750.0,6750.0,143949.15,145758.06,145758.06,0.0,1,0.0,1.0,27.0,Active,0,0
2172764,214124,-80,0.0,67500,0.0,0.0,0.0,0.0,0.0,55.53,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
1007053,111390,-36,236.205,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.205,236.205,0.0,0,0.0,0.0,46.0,Active,672,0
1368586,377591,-14,0.0,45000,0.0,0.0,0.0,0.0,0.0,305.415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,41.0,Active,0,0
2641368,217570,-14,35553.555,135000,0.0,0.0,0.0,0.0,6750.0,7425.0,7425.0,34498.395,36039.555,36039.555,0.0,0,0.0,0.0,27.0,Active,0,0
1697490,341623,-17,404368.11,450000,90000.0,90000.0,0.0,0.0,16989.48,22500.0,6021.045,397079.1,405465.75,405465.75,1.0,1,0.0,0.0,20.0,Active,0,0
2546797,352238,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,1.17,1.17,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1946405,255960,-11,197329.68,337500,0.0,0.0,0.0,0.0,9956.97,10125.0,10125.0,189014.445,197329.68,197329.68,0.0,0,0.0,0.0,5.0,Active,0,0
2841748,426814,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,42.57,42.57,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
1389846,345502,-40,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2570089,147614,-76,0.0,67500,0.0,0.0,0.0,0.0,3375.0,34560.0,34560.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1087792,435511,-13,0.0,450000,0.0,0.0,0.0,0.0,43.515,279.135,279.135,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
1075089,455271,-11,0.0,0,0.0,0.0,0.0,0.0,0.0,21.915,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
1226001,308454,-11,95424.705,112500,0.0,0.0,0.0,0.0,5063.805,9000.0,9000.0,92275.83,96170.31,96170.31,0.0,0,0.0,0.0,15.0,Active,0,0
2716450,139780,-75,89498.79,135000,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,86030.28,89498.79,89498.79,0.0,0,0.0,0.0,31.0,Active,0,0
1879793,301664,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,1120.86,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2522111,144871,-11,0.0,337500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1945212,171053,-66,64827.945,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,62271.54,64827.945,64827.945,0.0,0,0.0,0.0,25.0,Active,0,0
2756022,441946,-71,172271.475,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,166808.88,172271.475,172271.475,0.0,0,0.0,0.0,29.0,Active,0,0
1604959,396556,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,6.03,6.03,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1952416,213854,-64,0.0,0,0.0,0.0,0.0,0.0,0.0,162.405,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2243381,320440,-91,85750.245,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,83008.35,85750.245,85750.245,0.0,0,0.0,0.0,1.0,Active,0,0
2126767,296998,-62,0.0,0,0.0,0.0,0.0,0.0,0.0,139.275,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
1175519,122195,-5,72669.915,270000,0.0,73125.0,0.0,73125.0,2250.0,23850.0,21600.0,72658.62,72669.915,72669.915,0.0,5,0.0,5.0,2.0,Active,0,0
1348094,439948,-46,96209.82,90000,0.0,0.0,0.0,0.0,4500.0,0.0,0.0,86527.125,96209.82,96209.82,0.0,0,0.0,0.0,40.0,Active,1,1
2130779,268497,-70,0.0,67500,0.0,0.0,0.0,0.0,0.0,226.98,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
1206528,289905,-79,65756.25,67500,0.0,0.0,0.0,0.0,4050.0,4050.0,4050.0,63096.75,65756.25,65756.25,0.0,0,0.0,0.0,27.0,Active,0,0
1351270,110557,-7,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2001407,444990,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,197.19,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1153632,308555,-45,104827.005,225000,0.0,0.0,0.0,0.0,11250.0,33750.0,33750.0,99566.19,104827.005,104827.005,0.0,0,0.0,0.0,59.0,Active,0,0
1895390,340076,-79,111908.43,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,108112.23,111908.43,111908.43,0.0,0,0.0,0.0,10.0,Active,0,0
1446622,251312,-37,0.0,0,0.0,0.0,0.0,0.0,0.0,478.395,0.0,0.0,-478.395,-478.395,0.0,0,0.0,0.0,20.0,Active,0,0
1216445,209358,-23,87205.455,450000,0.0,67647.69,0.0,67647.69,186.39,0.0,0.0,87205.455,87205.455,87205.455,0.0,53,0.0,53.0,3.0,Active,0,0
1143282,179806,-4,432765.72,450000,0.0,522.0,0.0,522.0,23369.895,24750.0,24750.0,418419.9,432765.72,432765.72,0.0,1,0.0,1.0,11.0,Active,0,0
2085653,223713,-21,495.045,450000,0.0,0.0,0.0,0.0,7053.3,231587.01,231587.01,0.0,419.535,419.535,0.0,0,0.0,0.0,3.0,Active,0,0
1499007,251206,-13,0.0,180000,0.0,0.0,0.0,0.0,0.0,288.315,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
2053714,199822,-91,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2189285,376337,-30,0.0,67500,0.0,0.0,0.0,0.0,0.0,2613.555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,37.0,Active,0,0
1743059,240316,-22,0.0,0,0.0,0.0,0.0,0.0,0.0,1750.995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
2657656,224930,-68,0.0,135000,0.0,0.0,0.0,0.0,0.0,303.21,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
1969030,112553,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,21.0,Completed,0,0
1744704,148611,-7,38425.185,225000,0.0,14976.765,0.0,14976.765,2250.0,22500.0,22500.0,36182.97,37782.495,37782.495,0.0,6,0.0,6.0,1.0,Active,0,0
1584310,439736,-2,36879.435,202500,0.0,0.0,0.0,0.0,2250.0,4500.0,4500.0,35791.605,36879.435,36879.435,0.0,0,0.0,0.0,34.0,Active,0,0
2671278,434680,-64,0.0,180000,0.0,0.0,0.0,0.0,1753.425,2099.115,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
1776458,133725,-42,68181.12,67500,0.0,65520.0,65520.0,0.0,,0.0,0.0,65520.0,66835.62,66835.62,0.0,1,1.0,0.0,,Active,0,0
2417732,365528,-70,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1938232,259075,-1,0.0,49500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2069577,374937,-19,0.0,135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Completed,0,0
2533505,332037,-94,117842.535,135000,0.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,113060.835,117842.535,117842.535,0.0,0,0.0,0.0,12.0,Active,0,0
1009413,422944,-8,488362.14,540000,72000.0,72000.0,0.0,0.0,22293.315,22500.0,22500.0,472866.255,482980.14,482980.14,4.0,4,0.0,0.0,2.0,Active,0,0
2535404,122408,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,223.56,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
2746742,268390,-7,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2095497,142563,-66,0.0,0,0.0,0.0,0.0,0.0,0.0,130.095,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1305043,136913,-56,0.0,0,0.0,0.0,0.0,0.0,0.0,512.505,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
2233986,304387,-94,29606.85,180000,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,27911.115,29606.85,29606.85,0.0,0,0.0,0.0,7.0,Active,0,0
2301232,269535,-18,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2773128,211494,-3,100191.87,180000,0.0,0.0,0.0,0.0,5173.875,5609.835,5609.835,97867.98,100191.87,100191.87,0.0,0,0.0,0.0,7.0,Active,0,0
2165842,454564,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,3687.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2252986,408501,-27,0.0,405000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2322669,456060,-30,132148.755,157500,45000.0,45000.0,0.0,0.0,5620.14,22500.0,17184.375,128812.5,130803.255,130803.255,1.0,1,0.0,0.0,12.0,Active,0,0
1189886,279293,-22,461447.01,450000,123750.0,189053.325,0.0,65303.325,4003.155,17460.0,49.095,446834.07,459930.69,459930.69,6.0,14,0.0,8.0,1.0,Active,0,0
1640141,319878,-64,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1335533,374668,-9,0.0,45000,0.0,0.0,0.0,0.0,0.0,1732.14,1732.14,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1255878,128187,-46,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2260931,370252,-88,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2034791,253319,-81,234.36,135000,0.0,0.0,0.0,0.0,5670.0,17602.155,17602.155,0.0,234.36,234.36,0.0,0,0.0,0.0,8.0,Active,0,0
2817955,236740,-25,0.0,180000,0.0,0.0,0.0,0.0,0.0,22.32,22.32,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2350161,151505,-3,8521.605,675000,0.0,0.0,0.0,0.0,2250.0,20250.0,20250.0,8456.49,8456.49,8456.49,0.0,0,0.0,0.0,4.0,Active,0,0
2817363,454584,-55,69047.19,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,65241.81,69047.19,69047.19,0.0,0,0.0,0.0,34.0,Active,0,0
1519598,196586,-62,168158.16,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,157007.61,168158.16,168158.16,0.0,0,0.0,0.0,21.0,Active,1,1
2725185,276956,-16,94391.19,90000,0.0,0.0,0.0,0.0,4727.925,4725.0,4725.0,89833.365,93699.495,93699.495,0.0,0,0.0,0.0,4.0,Active,0,0
1060771,310231,-70,284.67,135000,0.0,0.0,0.0,0.0,8100.0,33435.0,33435.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2096228,193175,-69,78423.165,90000,22500.0,22500.0,0.0,0.0,4500.0,9000.0,9000.0,74482.74,78423.165,78423.165,1.0,1,0.0,0.0,11.0,Active,0,0
1159552,142358,-8,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1747183,318864,-57,86282.955,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,82867.635,86282.955,86282.955,0.0,0,0.0,0.0,40.0,Active,0,0
1242622,373068,-34,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2177856,254763,-90,88847.91,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,85489.515,88847.91,88847.91,0.0,0,0.0,0.0,3.0,Active,0,0
2258777,158164,-82,144.945,225000,0.0,0.0,0.0,0.0,8100.0,16830.0,16830.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1940193,382735,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Completed,0,0
1376905,188364,-15,0.0,292500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2454511,237571,-89,0.0,90000,0.0,0.0,0.0,0.0,0.0,253.035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1211411,325271,-39,0.0,90000,0.0,0.0,0.0,0.0,0.0,1.62,1.62,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,Active,0,0
2583727,250500,-3,295578.315,540000,0.0,21413.745,0.0,21413.745,15076.98,19031.85,19031.85,289167.93,295578.315,295578.315,0.0,13,0.0,13.0,3.0,Active,0,0
1551130,166786,-65,72148.59,67500,2250.0,2250.0,0.0,0.0,3375.0,3375.0,3375.0,66903.705,72148.59,72148.59,1.0,1,0.0,0.0,11.0,Active,0,0
1915506,322391,-86,63887.535,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,61433.595,63887.535,63887.535,0.0,0,0.0,0.0,8.0,Active,0,0
1547973,342002,-73,125681.04,157500,0.0,0.0,0.0,0.0,9450.0,9450.0,9450.0,120575.475,125681.04,125681.04,0.0,0,0.0,0.0,29.0,Active,0,0
1035645,438720,-87,57491.415,90000,0.0,0.0,0.0,0.0,5400.0,5400.0,5400.0,55168.065,57491.415,57491.415,0.0,0,0.0,0.0,16.0,Active,0,0
2077531,119042,-78,0.0,36000,0.0,0.0,0.0,0.0,0.0,162.45,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1494160,306909,-23,0.0,450000,0.0,0.0,0.0,0.0,2250.0,6380.595,6380.595,0.0,127.53,127.53,0.0,0,0.0,0.0,10.0,Active,0,0
2096093,168151,-11,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2709953,214287,-16,0.0,292500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1619109,439424,-5,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2660583,364350,-20,133749.09,180000,0.0,0.0,0.0,0.0,6759.18,6975.0,6975.0,128208.33,133749.09,133749.09,0.0,0,0.0,0.0,26.0,Active,0,0
2491168,380119,-48,181411.695,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,176049.405,181411.695,181411.695,0.0,0,0.0,0.0,28.0,Active,0,0
1907801,179140,-38,109456.38,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,105188.265,109456.38,109456.38,0.0,0,0.0,0.0,39.0,Active,0,0
1194011,310894,-14,0.0,45000,0.0,0.0,0.0,0.0,0.0,117.36,117.36,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2627864,157057,-59,163792.98,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,157345.11,163792.98,163792.98,0.0,0,0.0,0.0,19.0,Active,0,0
1111129,335630,-75,0.0,135000,0.0,0.0,0.0,0.0,81.99,243.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,Active,0,0
1540738,345943,-81,0.0,135000,0.0,0.0,0.0,0.0,0.0,193.185,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1975225,312300,-17,0.0,0,0.0,0.0,0.0,0.0,0.0,4408.425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2687926,252346,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
1647571,196646,-3,0.0,0,0.0,0.0,0.0,0.0,0.0,273.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2194289,204839,-2,0.0,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Completed,0,0
1338324,110212,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,205.83,205.83,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,Active,0,0
1061845,141351,-13,0.0,0,0.0,0.0,0.0,0.0,0.0,116.325,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1899533,227470,-15,0.0,0,0.0,0.0,0.0,0.0,0.0,410.76,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1211185,348997,-76,144961.2,180000,0.0,0.0,0.0,0.0,9000.0,13500.0,13500.0,138873.825,144961.2,144961.2,0.0,0,0.0,0.0,4.0,Active,0,0
1983637,244013,-72,27860.76,112500,0.0,0.0,0.0,0.0,5625.0,13500.0,13500.0,25642.98,27860.76,27860.76,0.0,0,0.0,0.0,10.0,Active,0,0
1360091,398997,-50,0.0,0,0.0,0.0,0.0,0.0,0.0,216.27,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,34.0,Active,0,0
2445391,377801,-6,0.0,90000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1617222,262129,-6,261069.84,270000,0.0,1928.25,0.0,1928.25,13223.565,15756.21,15756.21,250643.61,258469.38,258469.38,0.0,1,0.0,1.0,4.0,Active,0,0
1556056,426980,-75,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2391671,334225,-68,170843.22,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,165518.1,170002.17,170002.17,0.0,0,0.0,0.0,11.0,Active,0,0
2674437,285601,-57,50630.085,180000,45000.0,45000.0,0.0,0.0,0.0,360.72,0.0,44639.28,50630.085,50630.085,1.0,1,0.0,0.0,13.0,Active,0,0
2640947,187645,-54,153514.89,157500,0.0,0.0,0.0,0.0,7875.0,7875.0,7875.0,148640.625,153514.89,153514.89,0.0,0,0.0,0.0,42.0,Active,0,0
2341484,281177,-71,0.0,0,0.0,0.0,0.0,0.0,0.0,3978.81,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
1570233,362315,-31,0.0,180000,0.0,0.0,0.0,0.0,0.0,229.635,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
2817371,336639,-38,68828.76,112500,0.0,0.0,0.0,0.0,5625.0,5625.0,5625.0,65508.75,68828.76,68828.76,0.0,0,0.0,0.0,54.0,Active,0,0
1313041,395150,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,132.48,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Active,0,0
2403117,327117,-21,24727.365,765000,0.0,0.0,0.0,0.0,6739.65,112500.0,112500.0,22292.82,24857.865,24857.865,0.0,0,0.0,0.0,6.0,Active,0,0
2083272,420291,-12,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1053527,359317,-4,66606.84,225000,0.0,0.0,0.0,0.0,3469.68,4500.0,4500.0,64893.825,66606.84,66606.84,0.0,0,0.0,0.0,31.0,Active,0,0
2439113,365112,-4,140243.895,135000,0.0,10138.5,0.0,10138.5,6631.335,9000.0,9000.0,133765.605,138603.915,138603.915,0.0,7,0.0,7.0,5.0,Active,0,0
1494162,150754,-65,27865.035,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,25772.715,27865.035,27865.035,0.0,0,0.0,0.0,17.0,Active,0,0
1981136,272989,-4,0.0,0,0.0,0.0,0.0,0.0,0.0,225.675,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1160118,122226,-91,0.0,90000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2562145,146961,-21,292.095,112500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.095,292.095,0.0,0,0.0,0.0,25.0,Active,1156,0
1088107,348953,-5,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2478070,421255,-74,51895.485,135000,4500.0,4500.0,0.0,0.0,6750.0,94500.0,94500.0,47249.73,51895.485,51895.485,1.0,1,0.0,0.0,3.0,Active,0,0
1444512,269291,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,418.545,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27.0,Active,0,0
2119239,229250,-76,26996.94,135000,0.0,0.0,0.0,0.0,6750.0,0.0,0.0,22023.99,26996.94,26996.94,0.0,0,0.0,0.0,16.0,Active,1,1
1669554,174390,-47,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2294211,168882,-3,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1217149,161274,-73,142344.45,157500,0.0,0.0,0.0,0.0,7875.0,14850.0,14850.0,137937.78,142344.45,142344.45,0.0,0,0.0,0.0,29.0,Active,1,1
1126012,336940,-68,87347.385,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,83918.655,87347.385,87347.385,0.0,0,0.0,0.0,32.0,Active,0,0
2152709,143708,-66,0.0,135000,0.0,0.0,0.0,0.0,0.0,2734.425,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31.0,Active,0,0
1570286,132852,-84,99051.93,112500,0.0,0.0,0.0,0.0,6750.0,9000.0,9000.0,95026.545,99051.93,99051.93,0.0,0,0.0,0.0,16.0,Active,0,0
2425030,133109,-30,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2817377,236988,-66,0.0,180000,0.0,0.0,0.0,0.0,0.0,2047.365,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1668760,327636,-6,0.0,0,0.0,0.0,0.0,0.0,0.0,204.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,11.0,Active,0,0
1075065,343990,-22,0.0,0,0.0,0.0,0.0,0.0,0.0,624.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
1012453,198014,-94,781.11,67500,0.0,0.0,0.0,0.0,951.525,170.415,0.0,0.0,781.11,781.11,0.0,0,0.0,0.0,10.0,Active,1,0
