SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2253777,439237,0.0,16,-30.0,-32.0,6790.815,6790.815
2712871,278166,1.0,3,-477.0,-477.0,17275.185,17275.185
2632963,263866,1.0,6,-1196.0,-1202.0,17248.095,17248.095
1051628,386531,1.0,1,-782.0,-805.0,4159.71,4159.71
1348862,320514,1.0,16,-1679.0,-1672.0,14103.585,13823.775
1214885,337728,1.0,6,-1465.0,-1470.0,12626.28,12626.28
2773790,309606,1.0,11,-389.0,-404.0,16508.07,16508.07
1815625,113224,1.0,5,-2667.0,-2667.0,10483.965,10483.965
2575578,391609,1.0,10,-984.0,-983.0,22443.525,22443.525
1154042,343180,0.0,24,-9.0,-6.0,13919.265,13919.265
2504912,336144,0.0,20,-113.0,-113.0,22500.0,22500.0
1726873,384281,0.0,16,-2495.0,-2506.0,2250.0,2250.0
1315697,251554,1.0,9,-31.0,-49.0,5296.905,5296.905
2069422,378326,1.0,1,-1165.0,-1172.0,4758.12,4758.12
2623594,451810,0.0,188,-265.0,-265.0,924.795,924.795
1693615,190883,1.0,2,-207.0,-219.0,9137.025,9137.025
2580020,448928,0.0,117,-221.0,-222.0,7875.0,7875.0
2179669,109420,1.0,2,-135.0,-157.0,11712.69,11712.69
1188778,128168,0.0,116,-1264.0,-1264.0,2700.0,2700.0
1333488,353657,1.0,5,-2059.0,-2087.0,9714.33,9714.33
1852599,283219,1.0,8,-2715.0,-2715.0,5424.795,5424.795
1298644,375002,1.0,10,-685.0,-694.0,28105.335,28105.335
1211195,415560,0.0,34,-1943.0,-1943.0,240.93,240.93
2088888,372158,0.0,107,-1389.0,-1389.0,2025.0,2025.0
2804863,363954,1.0,12,-731.0,-728.0,8176.77,8176.77
2074506,347741,0.0,12,-2295.0,-2295.0,437.445,437.445
1280202,141693,0.0,65,-1564.0,-1568.0,7875.0,7875.0
1267703,143616,1.0,6,-2879.0,-2879.0,7204.95,7204.95
1129243,167142,0.0,103,-945.0,-975.0,130.5,2.745
1903215,272405,1.0,9,-887.0,-892.0,12047.625,12047.625
1210878,245143,1.0,2,-388.0,-393.0,6869.655,6869.655
2403860,274569,1.0,6,-540.0,-538.0,11349.9,11349.9
2369094,364266,0.0,31,-1790.0,-1793.0,6750.0,6750.0
1940833,383350,0.0,3,-244.0,-257.0,2250.0,2250.0
2584980,213788,0.0,11,-365.0,-365.0,12375.0,12375.0
1489614,434865,0.0,61,-986.0,-986.0,17955.0,17955.0
2341377,229906,0.0,20,-889.0,-873.0,5600.88,5600.88
1973541,211657,1.0,6,-60.0,-103.0,5395.5,5395.5
2174396,403981,1.0,4,-919.0,-918.0,15858.855,15858.855
1012290,149835,0.0,81,-451.0,-451.0,20.205,20.205
1481979,317341,0.0,81,-481.0,-481.0,0.18,0.18
1745324,255779,1.0,1,-349.0,-350.0,19985.13,19985.13
2368778,284961,1.0,28,-508.0,-519.0,14836.95,14836.95
1745523,282868,1.0,1,-782.0,-783.0,16506.9,16506.9
2053572,241612,1.0,1,-772.0,-785.0,2667.645,2667.645
1855437,249264,1.0,10,-413.0,-443.0,17367.3,4614.75
2772507,205574,2.0,30,-68.0,-74.0,281962.44,281962.44
1692055,332321,0.0,42,-1658.0,-1658.0,2250.0,2250.0
1989574,306570,2.0,3,-813.0,-836.0,97792.11,97792.11
2768275,340529,1.0,1,-420.0,-450.0,21706.65,21706.65
1152715,134645,0.0,22,-178.0,-178.0,912.465,912.465
2115857,328762,1.0,7,-102.0,-103.0,34122.6,34122.6
2466508,434979,1.0,6,-284.0,-307.0,48334.95,48334.95
1661677,270521,1.0,9,-1898.0,-1896.0,6817.815,6631.425
2788587,355222,1.0,4,-640.0,-647.0,4924.305,4924.305
1101839,321500,0.0,122,-543.0,-555.0,4500.0,4500.0
1383492,336002,1.0,11,-1370.0,-1394.0,5903.82,1.8
2842488,347671,1.0,6,-1635.0,-1649.0,4754.475,4754.475
2069378,413284,1.0,1,-918.0,-937.0,2914.155,2914.155
1351286,116406,0.0,58,-1348.0,-1348.0,662.265,662.265
1187813,311518,0.0,9,-1023.0,-1037.0,9347.94,9347.94
2640983,323215,0.0,13,-894.0,-894.0,478.575,478.575
1310331,393285,0.0,29,-730.0,-738.0,2456.64,120.42
1055716,154411,2.0,2,-474.0,-476.0,99656.955,99656.955
2238784,389998,0.0,107,-395.0,-421.0,3375.0,3375.0
1672090,422969,1.0,1,-1627.0,-1644.0,19574.55,19574.55
1418117,125738,2.0,1,-206.0,-219.0,32490.945,32490.945
1799024,334183,1.0,9,-1214.0,-1222.0,13059.0,13059.0
2429559,291969,0.0,16,-168.0,-168.0,699.57,699.57
1055825,351772,1.0,16,-163.0,-206.0,31148.955,31148.955
1100092,175971,1.0,6,-770.0,-795.0,4645.44,4645.44
2702075,180487,1.0,22,-562.0,-576.0,7946.64,7946.64
2567664,313176,0.0,70,-1143.0,-1143.0,27.045,27.045
1498361,276298,1.0,5,-203.0,-207.0,26191.395,26191.395
2083117,370332,0.0,41,-978.0,-978.0,254.295,254.295
1926094,419018,1.0,7,-520.0,-526.0,11637.63,11637.63
1635052,150384,1.0,4,-157.0,-161.0,7134.48,7134.48
1463866,147552,1.0,14,-574.0,-580.0,11302.605,11302.605
2208595,443636,1.0,15,-440.0,-442.0,7870.05,7870.05
1388423,308990,0.0,54,-1769.0,-1780.0,4500.0,4500.0
1681467,294744,0.0,23,-2520.0,-2524.0,6750.0,6750.0
1201622,210583,0.0,106,-548.0,-561.0,13500.0,6750.0
1136483,149693,1.0,8,-1292.0,-1293.0,9615.015,9615.015
1852060,207909,0.0,10,-2900.0,-2905.0,4500.0,4500.0
1232626,217696,1.0,1,-2348.0,-2367.0,9613.845,9613.845
2618890,284987,1.0,3,-253.0,-261.0,9830.97,9830.97
2736475,259009,1.0,7,-2541.0,-2540.0,8295.75,8295.75
1158409,319490,0.0,84,-1015.0,-1015.0,139.815,139.815
1382586,242635,0.0,1,-242.0,-243.0,2343.33,2343.33
1006431,213202,1.0,5,-1584.0,-1615.0,3509.145,3509.145
2491762,123441,0.0,56,-959.0,-967.0,6750.0,6750.0
2277532,196400,1.0,2,-923.0,-928.0,12517.245,12517.245
2371017,450139,0.0,19,-948.0,-950.0,6750.0,6750.0
2824001,211697,1.0,3,-2567.0,-2583.0,10271.475,10271.475
1260526,398113,1.0,4,-2732.0,-2753.0,14499.54,14499.54
1850768,385661,1.0,10,-1537.0,-1551.0,25511.22,25497.0
1331221,426078,1.0,2,-212.0,-217.0,39604.5,39604.5
2100145,146215,1.0,2,-375.0,-393.0,11071.215,11071.215
1109258,178506,0.0,81,-114.0,-114.0,110.97,110.97
2610998,336713,0.0,38,-410.0,-412.0,2535.39,2535.39
1074962,138434,1.0,8,-2273.0,-2283.0,1651.32,1651.32
2116204,402518,1.0,4,-1361.0,-1377.0,2647.755,2647.755
2413771,441716,0.0,137,-45.0,-47.0,16200.0,16200.0
1760974,432974,0.0,35,-340.0,-349.0,23276.61,23276.61
2120296,432455,0.0,52,-1076.0,-1076.0,111.24,111.24
2075110,340515,1.0,14,-1128.0,-1152.0,1946.295,1946.295
2221845,358366,1.0,2,-787.0,-800.0,12074.31,12074.31
2755059,210625,0.0,62,-652.0,-652.0,76.86,76.86
2272412,348632,0.0,53,-1605.0,-1605.0,408.69,408.69
1993923,162972,0.0,33,-2229.0,-2229.0,5625.0,5625.0
2552387,224074,0.0,34,-344.0,-344.0,270000.0,270000.0
2745807,339140,1.0,8,-421.0,-438.0,11030.265,11030.265
2696957,215679,2.0,6,-1759.0,-1762.0,20153.97,20153.97
1330806,133064,0.0,14,-2013.0,-2013.0,14.31,14.31
1710720,423098,1.0,3,-2022.0,-2028.0,3342.375,3342.375
2543042,333450,1.0,11,-1189.0,-1199.0,2981.115,2981.115
1609683,229474,0.0,64,-2138.0,-2157.0,8100.0,4050.0
1456355,400451,1.0,3,-2151.0,-2172.0,11516.715,11516.715
1620579,179034,1.0,4,-1601.0,-1606.0,4832.46,4832.46
2394014,322093,1.0,2,-2796.0,-2803.0,11917.935,11917.935
1786321,122648,2.0,10,-675.0,-687.0,77249.565,77249.565
2561885,311803,1.0,2,-2587.0,-2594.0,8220.69,8220.69
1003130,134237,2.0,11,-392.0,-394.0,166456.215,166456.215
2060261,101191,1.0,10,-1319.0,-1317.0,24295.59,24255.54
1872973,180332,1.0,10,-1960.0,-1961.0,4071.465,4071.465
1907964,158492,1.0,15,-1455.0,-1454.0,1605.555,1605.555
1182443,142602,1.0,2,-2565.0,-2587.0,14771.79,14771.79
2058289,396277,0.0,16,-2468.0,-2485.0,9000.0,9000.0
1687305,399784,1.0,6,-341.0,-339.0,7241.04,7181.775
1802003,401806,1.0,2,-951.0,-952.0,23567.85,23567.85
1994427,373848,3.0,18,-340.0,-354.0,17177.175,17177.175
2356036,148379,1.0,8,-2091.0,-2110.0,10169.415,10169.415
2761951,227575,1.0,11,-107.0,-119.0,4149.765,4149.765
1488738,121707,2.0,2,-163.0,-182.0,27759.06,27759.06
1573898,241689,2.0,5,-376.0,-388.0,6224.085,6224.085
2480085,132849,3.0,10,-131.0,-132.0,33162.435,33162.435
2214348,207615,0.0,4,-401.0,-401.0,1045.035,1045.035
1193958,305312,1.0,4,-1812.0,-1834.0,3287.925,3287.925
1454951,418599,1.0,9,-2574.0,-2566.0,4158.99,4158.99
1890049,198588,0.0,75,-589.0,-610.0,13500.0,13500.0
1025987,240086,3.0,11,-176.0,-184.0,23078.925,23078.925
1004319,154056,1.0,11,-1286.0,-1289.0,6231.375,6231.375
2140194,376994,1.0,6,-237.0,-247.0,9488.34,9488.34
2537849,342866,1.0,7,-1161.0,-1193.0,8624.565,8624.565
1404798,229900,1.0,3,-993.0,-1001.0,11445.345,11445.345
2521861,228437,0.0,58,-1253.0,-1253.0,370.35,370.35
2685761,184775,1.0,3,-1385.0,-1402.0,14322.06,14322.06
1437503,385188,1.0,4,-84.0,-98.0,7996.725,7996.725
2058697,365889,0.0,3,-2804.0,-2804.0,5625.0,5625.0
2758999,451738,1.0,8,-115.0,-119.0,19291.32,19291.32
1564010,150523,1.0,10,-1069.0,-1071.0,10485.315,10485.315
2778848,101048,1.0,3,-1868.0,-1871.0,10661.985,10661.985
2076856,376010,1.0,6,-1585.0,-1601.0,4949.91,4949.91
2660568,398399,0.0,30,-335.0,-335.0,13500.0,13500.0
1824190,395443,1.0,4,-139.0,-167.0,49638.78,49638.78
2361849,348248,0.0,29,-528.0,-543.0,6436.26,6436.26
2060364,226828,2.0,6,-345.0,-346.0,101331.945,101331.945
1817302,353190,0.0,1,-1133.0,-1141.0,5277.285,5277.285
2820043,140797,1.0,1,-2107.0,-2122.0,21490.56,21490.56
1520452,219140,1.0,9,-1282.0,-1283.0,17920.035,17920.035
2572391,214990,1.0,11,-1236.0,-1257.0,4593.645,4593.645
1216675,384809,0.0,41,-448.0,-451.0,23226.615,23226.615
1635098,398858,1.0,10,-1339.0,-1348.0,19737.945,19737.945
1714595,180481,1.0,3,-466.0,-507.0,14139.135,14139.135
2451512,273810,1.0,14,-425.0,-420.0,10321.695,135.0
1156989,340485,1.0,22,-454.0,-493.0,5816.385,5816.385
1068633,454200,0.0,33,-2180.0,-2180.0,719.145,719.145
2689430,249448,1.0,6,-1288.0,-1308.0,3317.94,3317.94
2251240,419223,1.0,5,-591.0,-598.0,8978.175,8978.175
1710195,345981,0.0,44,-1420.0,-1431.0,5670.0,5670.0
2586911,395814,1.0,2,-701.0,-721.0,39177.81,39177.81
2705344,115133,1.0,3,-267.0,-267.0,31984.695,31984.695
1398879,153558,1.0,13,-635.0,-643.0,12596.535,12596.535
1949592,232883,1.0,7,-707.0,-709.0,43386.03,43386.03
2304359,421153,1.0,10,-1519.0,-1533.0,9765.855,9765.855
2546889,235351,1.0,1,-1168.0,-1195.0,8023.41,8023.41
2644169,436132,1.0,2,-139.0,-153.0,18496.035,18496.035
1009591,279398,1.0,3,-380.0,-378.0,10819.485,4593.285
2158963,356627,0.0,72,-1395.0,-1395.0,1488.96,1488.96
2294279,291072,1.0,5,-2035.0,-2031.0,10153.845,9685.35
1640406,373072,1.0,18,-2106.0,-2099.0,10886.31,10886.31
2475929,321287,0.0,94,-80.0,-98.0,6750.0,6750.0
2138818,271464,1.0,2,-976.0,-975.0,24794.19,24794.19
1064694,390415,0.0,116,-634.0,-634.0,15.21,15.21
1440803,296062,1.0,3,-905.0,-940.0,10907.775,10907.775
2511918,182852,0.0,20,-615.0,-615.0,13342.95,13342.95
2277942,258791,0.0,90,-427.0,-442.0,9112.59,9112.59
1652819,134842,1.0,5,-565.0,-568.0,26029.485,26029.485
1436314,375872,0.0,55,-1400.0,-1407.0,5625.0,5625.0
2600960,405173,0.0,70,-1828.0,-1828.0,450.0,450.0
1508870,265835,1.0,3,-695.0,-713.0,5692.59,5692.59
1334214,278535,2.0,15,-1357.0,-1366.0,64159.02,64159.02
2611299,122699,1.0,1,-555.0,-563.0,113361.795,113361.795
2744740,442626,0.0,33,-192.0,-192.0,24789.15,24789.15
2253610,318121,1.0,2,-577.0,-607.0,105288.345,105288.345
1431647,373364,0.0,51,-2252.0,-2252.0,6750.0,6750.0
2636173,193330,1.0,9,-819.0,-883.0,17040.51,17040.51
1564331,429115,1.0,2,-736.0,-743.0,51863.265,51863.265
1771082,339525,1.0,4,-512.0,-519.0,21709.125,21709.125
1007341,139624,0.0,54,-742.0,-742.0,5181.75,5181.75
1497097,236037,1.0,3,-879.0,-890.0,12476.79,12476.79
1518840,429043,1.0,7,-2840.0,-2864.0,2155.275,2155.275
2665228,219635,1.0,5,-419.0,-430.0,20844.54,20844.54
1056243,179125,0.0,14,-152.0,-152.0,1414.8,1414.8
1773057,413769,1.0,7,-2505.0,-2516.0,4018.725,4018.725
1870757,290298,1.0,14,-608.0,-639.0,83287.71,845.415
1263499,345496,1.0,14,-1188.0,-1203.0,11619.9,11619.9
1261557,290746,0.0,57,-2128.0,-2130.0,16200.0,16200.0
1414862,366594,1.0,1,-2743.0,-2743.0,3587.31,3587.31
1743277,383597,1.0,8,-1328.0,-1356.0,17064.9,17064.9
2220426,180570,0.0,83,-1192.0,-1192.0,3753.765,3753.765
2011088,278647,1.0,9,-747.0,-760.0,16810.605,16810.605
1916221,326513,1.0,15,-171.0,-177.0,4219.11,4219.11
2354835,163180,1.0,10,-179.0,-196.0,16649.505,16649.505
1820112,177895,0.0,31,-377.0,-377.0,9000.0,9000.0
1769085,282702,1.0,11,-191.0,-220.0,7373.25,7373.25
1830283,256007,1.0,7,-2140.0,-2150.0,3101.4,3101.4
1339202,275944,2.0,6,-440.0,-467.0,16821.765,4991.175
2044952,352896,1.0,6,-2173.0,-2178.0,3905.775,3905.775
2696403,377438,2.0,5,-700.0,-699.0,39699.315,39699.315
1768191,388983,1.0,5,-1015.0,-1013.0,10058.13,9790.65
2831607,266696,1.0,2,-178.0,-187.0,16967.475,16967.475
1954806,384897,0.0,14,-2270.0,-2283.0,4500.0,4500.0
2459628,188956,1.0,7,-2146.0,-2156.0,5029.29,5029.29
1660126,227956,1.0,5,-1328.0,-1391.0,2555.775,2555.775
1604568,320546,2.0,3,-622.0,-623.0,34122.6,34122.6
1390802,184813,1.0,5,-446.0,-445.0,15608.16,15608.16
1181295,381442,3.0,6,-733.0,-734.0,54520.065,54520.065
1134711,166667,1.0,3,-1673.0,-1687.0,4525.155,4525.155
2733167,379070,1.0,8,-960.0,-962.0,9005.805,9005.805
1026446,383161,1.0,7,-2567.0,-2565.0,3812.76,3812.76
1435889,307009,1.0,2,-560.0,-571.0,9168.84,9168.84
2545914,114976,0.0,10,-442.0,-442.0,0.765,0.765
2158846,146829,1.0,1,-815.0,-829.0,7146.27,7146.27
1799929,215718,0.0,43,-2534.0,-2534.0,232.335,232.335
2030202,294070,0.0,50,-78.0,-78.0,2509.74,2509.74
2066059,438992,1.0,6,-164.0,-173.0,10275.525,10275.525
1963896,146487,3.0,4,-512.0,-523.0,26202.69,26202.69
1258461,438184,2.0,21,-890.0,-906.0,195846.75,195846.75
1011643,104558,2.0,12,-476.0,-494.0,46774.98,46774.98
1550611,105587,1.0,3,-2531.0,-2531.0,4862.835,4862.835
2074459,432413,0.0,1,-988.0,-994.0,2861.55,2700.0
1418556,237606,1.0,9,-996.0,-994.0,22317.03,15813.27
2286435,118990,1.0,2,-748.0,-755.0,10267.92,10267.92
2014492,372360,1.0,12,-2155.0,-1217.0,6924.06,5.4
1032183,168639,1.0,17,-432.0,-427.0,34718.49,33850.35
2205948,411353,0.0,7,-49.0,-63.0,2250.0,2250.0
1267524,319989,1.0,10,-916.0,-905.0,6794.595,6610.95
2446034,334080,0.0,82,-257.0,-257.0,3104.235,3104.235
2713193,229030,1.0,6,-614.0,-616.0,4673.25,4673.25
2662698,273592,1.0,3,-1890.0,-1894.0,13071.105,13071.105
2048200,452384,0.0,22,-20.0,-20.0,277.92,277.92
2458813,339889,2.0,20,-768.0,-770.0,20992.05,20992.05
1560595,305712,1.0,7,-2123.0,-2131.0,4508.55,4508.55
1075008,116708,2.0,5,-546.0,-546.0,51525.135,78099.39
1931344,135298,2.0,3,-1094.0,-1122.0,34881.84,34881.84
1207039,271785,1.0,1,-1823.0,-1832.0,16426.8,16426.8
1259092,219002,0.0,29,-2814.0,-2828.0,4050.0,4050.0
2760845,378133,0.0,111,-729.0,-729.0,4275.0,4275.0
1307744,326211,1.0,11,-2345.0,-2343.0,15750.495,15750.495
1310570,352839,0.0,17,-2257.0,-2262.0,6750.0,6750.0
1025450,293971,1.0,10,-73.0,-112.0,4123.17,4123.17
1940193,382735,0.0,36,-1956.0,-1956.0,162.135,162.135
1787540,204410,1.0,30,-83.0,-128.0,12522.6,12522.6
2641915,242161,1.0,4,-418.0,-420.0,34882.065,34882.065
1314108,355371,1.0,11,-1769.0,-1772.0,9531.63,9531.63
2308278,110305,1.0,1,-2059.0,-2065.0,28191.51,28191.51
2071031,133789,0.0,20,-1716.0,-1710.0,4500.0,4500.0
1314389,384424,1.0,5,-516.0,-522.0,3029.58,3029.58
1486334,256264,1.0,4,-1134.0,-1125.0,46638.675,25769.7
1431358,407270,1.0,1,-862.0,-878.0,5493.195,5493.195
2260000,314157,1.0,7,-234.0,-260.0,9895.05,9895.05
1339555,352731,1.0,7,-1437.0,-1437.0,28730.25,28730.25
1017314,246400,1.0,1,-850.0,-852.0,8413.2,8413.2
1121496,276807,1.0,2,-1761.0,-1774.0,14168.565,14168.565
1437978,156432,2.0,6,-96.0,-96.0,5007.015,5007.015
2728026,292852,1.0,1,-2290.0,-2297.0,4846.455,4846.455
1564836,317711,2.0,5,-2525.0,-2525.0,13289.805,13289.805
2343620,129578,1.0,2,-262.0,-273.0,4334.67,4334.67
2559321,285914,1.0,11,-1571.0,-1573.0,5773.725,5773.725
1779646,233693,1.0,3,-755.0,-753.0,41182.515,40747.545
1467439,392623,1.0,6,-890.0,-898.0,4631.22,4631.22
1485306,393278,0.0,1,-506.0,-518.0,4746.6,4746.6
2294099,326349,1.0,6,-628.0,-663.0,27449.82,27449.82
2240595,390977,0.0,100,-871.0,-900.0,13500.0,450.0
2535733,259226,1.0,10,-91.0,-112.0,28679.265,28679.265
1141609,140197,0.0,45,-377.0,-384.0,2250.0,2250.0
2166873,425934,0.0,9,-2806.0,-2825.0,6750.0,6750.0
2784217,269889,1.0,9,-2261.0,-2301.0,2167.83,2167.83
1273925,253937,1.0,3,-2707.0,-2707.0,4294.575,4294.575
1380887,367815,1.0,11,-2208.0,-2212.0,72817.02,72817.02
1287412,429226,1.0,4,-1081.0,-1080.0,23715.27,23715.27
2210560,296158,0.0,3,-456.0,-456.0,9876.06,9876.06
1420110,386278,1.0,3,-1360.0,-1362.0,9976.14,9976.14
1519485,114892,0.0,87,-653.0,-653.0,144.585,144.585
1348858,203765,0.0,83,-1419.0,-1419.0,124.83,124.83
1948797,282403,2.0,1,-761.0,-771.0,38350.845,57523.5
1001671,415279,1.0,11,-167.0,-169.0,12317.04,12317.04
1617768,388359,1.0,7,-426.0,-435.0,24146.82,24146.82
1467592,336344,2.0,6,-455.0,-464.0,6634.845,10028.295
2203591,246443,1.0,7,-269.0,-450.0,5232.915,5232.915
2287287,165358,1.0,34,-106.0,-112.0,24786.45,24786.45
1691381,102130,1.0,1,-2619.0,-2623.0,4817.79,4817.79
1748871,229211,1.0,9,-2015.0,-2016.0,12492.315,12492.315
1462379,308873,1.0,1,-755.0,-784.0,23251.5,23251.5
2652019,445660,0.0,24,-1527.0,-1539.0,9000.0,9000.0
2710021,251576,1.0,4,-510.0,-510.0,48196.845,48196.845
1255035,314334,1.0,9,-451.0,-461.0,7373.25,7373.25
2023881,204920,1.0,10,-2053.0,-2094.0,14223.69,14223.69
2214350,307074,0.0,54,-159.0,-161.0,12545.37,12545.37
1466019,125110,1.0,4,-141.0,-160.0,7714.575,7714.575
1044339,292808,3.0,5,-210.0,-221.0,25968.42,25968.42
1574339,245436,1.0,10,-1137.0,-1144.0,39918.33,39918.33
1621489,380539,8.0,107,-347.0,-333.0,2002.5,2002.5
2792209,286396,0.0,59,-983.0,-986.0,9000.0,9000.0
1152162,257569,0.0,29,-1764.0,-1776.0,9000.0,9000.0
1921470,149909,1.0,4,-1694.0,-1731.0,7227.765,7227.765
2705264,146338,1.0,7,-2530.0,-2530.0,5937.57,5937.57
2173764,100722,1.0,8,-2604.0,-2604.0,6060.915,6060.915
1555578,294812,0.0,9,-363.0,-381.0,21478.95,21478.95
1982837,292892,1.0,18,-423.0,-425.0,20048.85,20048.85
1079000,436850,1.0,15,-216.0,-246.0,20252.7,20252.7
1100288,134053,0.0,17,-2379.0,-2379.0,14829.39,14829.39
2748975,276686,1.0,9,-2318.0,-2310.0,3601.125,3601.125
2206175,279751,1.0,19,-53.0,-69.0,12390.66,12390.66
1221164,430634,1.0,6,-200.0,-207.0,10935.45,10935.45
1290281,214440,1.0,10,-214.0,-222.0,7276.5,7276.5
1865619,274106,1.0,10,-172.0,-189.0,4383.72,4383.72
1386347,145966,0.0,117,-32.0,-32.0,1.71,1.71
1330779,340471,0.0,133,-554.0,-554.0,13500.0,13500.0
2413643,264916,2.0,7,-449.0,-457.0,85384.845,85384.845
1154530,196622,1.0,1,-2001.0,-2005.0,3372.12,3372.12
2559300,454233,1.0,10,-1155.0,-1157.0,14742.0,14742.0
1310175,169540,1.0,4,-309.0,-341.0,11387.025,11387.025
1026593,228321,1.0,6,-1300.0,-1310.0,23965.83,23965.83
1697159,272638,0.0,15,-717.0,-725.0,11957.805,11957.805
1292048,284284,1.0,12,-1185.0,-1203.0,1617.57,1617.57
1008440,397322,1.0,22,-1704.0,-1698.0,11141.28,7.38
1385268,332617,1.0,8,-455.0,-463.0,8644.59,8644.59
2738335,199945,1.0,7,-777.0,-793.0,11616.39,11616.39
1879866,170646,1.0,2,-554.0,-565.0,6255.855,6255.855
1643138,417812,1.0,6,-2547.0,-2548.0,7275.285,7275.285
1351212,301480,0.0,96,-528.0,-528.0,46.215,46.215
1891014,443332,1.0,6,-906.0,-917.0,12319.2,12319.2
1974852,319312,0.0,114,-321.0,-321.0,4280.445,4280.445
1636084,155718,0.0,17,-710.0,-710.0,111024.63,111024.63
1468352,360710,0.0,3,-760.0,-760.0,9000.0,9000.0
1642670,305500,1.0,1,-845.0,-850.0,11946.195,11946.195
2270073,416123,1.0,5,-2299.0,-2304.0,5619.555,5619.555
2272073,212887,1.0,9,-367.0,-383.0,9951.66,9951.66
1824640,361504,1.0,9,-2341.0,-2341.0,5197.995,5197.995
1948269,268934,3.0,5,-258.0,-271.0,7531.335,7531.335
1942118,261858,1.0,2,-1087.0,-1101.0,22606.245,22606.245
1290636,395603,1.0,3,-2749.0,-2763.0,2733.21,2733.21
1274630,190844,1.0,9,-703.0,-706.0,17077.815,17077.815
1153695,414937,2.0,5,-544.0,-552.0,39751.65,39751.65
1486564,442172,0.0,14,-1950.0,-1958.0,9000.0,9000.0
2556514,314988,0.0,83,-458.0,-458.0,2675.88,2675.88
1837189,320767,1.0,4,-551.0,-561.0,6135.075,6135.075
1514678,257788,0.0,19,-2283.0,-2292.0,9000.0,9000.0
1874520,226908,1.0,4,-1767.0,-1796.0,10573.83,10573.83
1672606,414802,1.0,6,-2046.0,-2057.0,7196.085,7196.085
1930705,337617,1.0,5,-2484.0,-2484.0,5150.97,5150.97
1418127,161888,1.0,3,-1104.0,-1130.0,19448.505,19448.505
2253794,118586,0.0,28,-287.0,-287.0,2286.765,2286.765
2224633,390159,1.0,5,-194.0,-201.0,15954.03,15954.03
1607001,338596,1.0,6,-596.0,-627.0,25692.48,289.8
1613397,379125,0.0,56,-324.0,-335.0,3598.38,3598.38
1230028,434008,1.0,3,-255.0,-264.0,11728.665,11728.665
2300691,343360,0.0,67,-1362.0,-1362.0,4.68,4.68
1211173,241290,0.0,52,-916.0,-916.0,173.925,173.925
1825817,233679,0.0,80,-441.0,-441.0,1341.9,1341.9
1539306,204828,1.0,6,-2193.0,-2200.0,20216.475,20216.475
2303436,443571,1.0,7,-783.0,-803.0,37651.365,3141.81
1591316,212904,1.0,10,-51.0,-59.0,21709.215,21709.215
1532521,277623,1.0,5,-1223.0,-1238.0,8231.31,8231.31
2777346,403946,1.0,4,-1672.0,-1645.0,11036.295,1042.83
2717165,381292,1.0,10,-270.0,-290.0,11524.23,11524.23
1907116,419646,0.0,23,-2506.0,-2521.0,4050.0,4050.0
1226015,242189,1.0,8,-531.0,-537.0,6425.1,501.3
2004287,395745,1.0,10,-1033.0,-1065.0,9716.805,9716.805
1496959,416287,0.0,129,-620.0,-620.0,3375.0,3375.0
2715365,378922,0.0,4,-1125.0,-1134.0,15172.605,15172.605
2583416,169338,1.0,10,-2683.0,-2682.0,5697.54,151.74
1903281,424106,1.0,5,-65.0,-68.0,21747.825,21747.825
1287005,348054,1.0,10,-1170.0,-1188.0,14006.52,14006.52
1621773,327526,1.0,5,-873.0,-902.0,22176.405,754.38
1374420,403891,1.0,4,-820.0,-844.0,48950.685,48950.685
2158104,403375,0.0,25,-880.0,-881.0,2296.485,2296.485
2032118,313195,0.0,59,-1846.0,-1846.0,41.31,41.31
2609313,261159,1.0,1,-1084.0,-1094.0,18047.475,18047.475
1372216,291855,0.0,5,-434.0,-441.0,3442.815,2797.65
1075339,385059,1.0,10,-191.0,-191.0,8881.92,8881.92
2706634,349613,1.0,5,-49.0,-53.0,11190.78,11190.78
2529207,444879,1.0,11,-713.0,-717.0,9892.53,9892.53
1461588,328101,1.0,20,-13.0,-33.0,5490.45,5490.45
1443668,310211,0.0,27,-2074.0,-2074.0,720.0,720.0
1497140,235277,1.0,6,-2155.0,-2163.0,33693.165,33693.165
1077171,111854,1.0,8,-30.0,-30.0,39768.345,39768.345
2462025,260550,1.0,2,-1354.0,-1378.0,12880.98,12880.98
1182784,356293,1.0,9,-1372.0,-1368.0,16542.405,16542.405
1569871,442149,1.0,9,-1921.0,-1930.0,7643.925,7643.925
1773804,279310,1.0,2,-2429.0,-2426.0,26576.55,26576.55
2118648,159430,1.0,12,-51.0,-51.0,22705.695,22705.695
2553074,232637,1.0,2,-2458.0,-2463.0,6755.175,6755.175
1666470,259363,1.0,3,-930.0,-941.0,11175.525,11175.525
2716474,226371,1.0,10,-1318.0,-1320.0,20564.235,20564.235
2581673,182382,0.0,48,-2317.0,-2329.0,3375.0,3375.0
2074102,318887,0.0,24,-230.0,-230.0,4848.435,4848.435
2831734,268003,1.0,4,-2628.0,-2665.0,1610.82,1610.82
2162392,438874,0.0,60,-1227.0,-1240.0,9000.0,9000.0
2116699,318130,0.0,23,-692.0,-702.0,7035.705,7035.705
